nomeEntidade,numeroProcesso,anoProcesso,numeroLicitacao,anoLicitacao,objeto,modalidade,dataPublicacao,tipoObjeto,formaJulgamento,dataHomologacao,situacao,adesao,atasRegistroPrecos,cidadeCertame,contratos,dataAberturaEnvelopes,dataAnulacao,dataCriacao,dataJulgamento,dataRevogacao,despesas,documentosRelacionados,emailContato,empenhos,enderecoCertame,enderecoEntrega,estadoCertame,formaContratacao,"inicioRecebimentoEnvelopes",itensVencedores,meioDivulgacao,motivoAnulacao,motivoRevogacao,nomeContato,participantes,registroPrecos,telefoneContato,"terminoRecebimentoEnvelopes",fundamentoLegal,valorEstimado,valorHomologado
"PREFEITURA MUNICIPAL DE CRICIUMA",175,2025,175,2025,"Registro de preços para aquisição de materiais escolares adaptados, destinados ao atendimento de estudantes com deficiência, visando garantir acessibilidade e inclusão no ambiente educacional a fim de atender às necessidades das Unidades de Ensino sob a responsabilidade da Secretaria de Educação do município de Criciúma/SC.","Pregão eletrônico",2025-11-26,"Contratação de Tecnologia da informação e de Comunicação","MENOR PRECO POR ITEM",2026-01-23,HOMOLOGADO," ","atasRegistroPrecos_207b7ac8-29fe-4f73-8cff-6fa40ad4eb2b.csv"," "," ",2025-12-10T14:00:00Z," ",2025-09-23,2025-12-10," ","despesas_fc52d7eb-8fda-455e-80ac-749311715afc.csv","documentosRelacionados_5cb756a0-6e0b-494c-a0ed-8fb20fb8c3e7.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-11-26T15:00:00Z,"itensVencedores_561e9cba-946c-42f3-8b27-9863094531b4.csv",INTERNET," "," "," ","participantes_39e7d892-cddb-4ec4-a0af-ddeedd0a3a76.csv",SIM," ",2025-12-10T13:30:00Z,"Lei 14133/2021, Art. 28, I",414608,185451
"PREFEITURA MUNICIPAL DE CRICIUMA",139,2025,139,2025,"Registro de preços visando à contratação de empresa especializada na prestação de serviços de horas de máquinas, incluindo operador, fornecimento de combustível e deslocamento dos equipamentos, para atender às demandas do Município de Criciúma/SC.","Pregão eletrônico",2025-10-10,"Obras e Serviços de Engenharia","MENOR PRECO POR ITEM",2025-11-21,HOMOLOGADO," "," "," "," ",2025-11-19T09:00:00Z," ",2025-08-29,2025-11-19," ","despesas_fc484e57-7333-4723-88d6-a8d88b197a7f.csv","documentosRelacionados_ce5a44c3-6b88-4110-8dfc-b35cf7b1ed29.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-11T15:00:00Z,"itensVencedores_c09b9d53-0c6b-4e01-9c96-fad7550018a0.csv",INTERNET," "," "," ","participantes_2fbb7da6-ad65-42ec-95f9-cb674c4265da.csv",SIM," ",2025-11-19T08:30:00Z,"Lei 14133/2021, Art. 28, I",1610000,1544000
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",41,2025,41,2025,"CONTRATAÇÃO DE PESSOA JURÍDICA PARA ORGANIZAÇÃO, ELABORAÇÃO, APLICAÇÃO E CORREÇÃO DE PROVAS OBJETIVAS DE PROCESSO SELETIVO PÚBLICO PARA PROVIMENTO DE FUNÇÕES PÚBLICAS PARA O FUNDO MUNICIPAL DE SAÚDE DE CRICIÚMA/SC.","Dispensa de licitação",2025-11-24,"Prestação de serviços","MENOR PRECO",2025-11-21,HOMOLOGADO," "," "," "," ",2025-11-21T08:00:00Z," ",2025-11-21,2025-11-21," "," ","documentosRelacionados_aed45835-f509-4647-887d-88dae4849e3f.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-11-21T08:00:00Z,"itensVencedores_1a8678b8-a21a-4725-9fca-9c96bc06b8e1.csv",INTERNET," "," "," ","participantes_8399520d-15e1-42cb-b001-427c03364770.csv",NÃO," ",2025-11-21T08:00:00Z,"Lei 14133/2021, Art. 75, XV",32000,32000
"PREFEITURA MUNICIPAL DE CRICIUMA",148,2025,148,2025,"Contratação de empresa especializada na prestação de serviços de fornecimento e instalação de defensas metálicas galvanizadas, a serem instaladas em pontos de grande fluxo de veículos do Município de Criciúma/SC.","Pregão eletrônico",2025-10-14,"Obras e Serviços de Engenharia","MENOR PRECO POR ITEM",2025-11-18,HOMOLOGADO," "," "," "," ",2025-10-30T09:00:00Z," ",2025-08-18,2025-10-30," "," ","documentosRelacionados_a4066ee6-cdf1-44e0-a178-e428e8989a18.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-14T11:00:00Z,"itensVencedores_bc348029-ac98-40ba-956b-10bc66d93aeb.csv",INTERNET," "," "," ","participantes_fb2872b1-4025-4191-ad16-f13ffa3e3592.csv",NÃO," ",2025-10-30T08:30:00Z,"Lei 14133/2021, Art. 28, I",542200,342000
"PREFEITURA MUNICIPAL DE CRICIUMA",173,2025,173,2025,"Registro de preços para contratação de empresa especializada no fornecimento e instalação de lousas de vidro, incluindo todos os materiais, equipamentos e mão de obra necessários, destinadas ao atendimento das unidades escolares e demais dependências vinculadas à rede municipal de ensino de Criciúma/SC.","Pregão eletrônico",2025-12-19,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2026-01-22,HOMOLOGADO," ","atasRegistroPrecos_bdc2f3d4-edf2-4dd6-9584-39ed1374d21d.csv"," "," ",2025-12-03T14:00:00Z," ",2025-09-01,2025-12-03," ","despesas_f036bfaf-4352-4c16-8ddb-eb7c7117c579.csv","documentosRelacionados_685c8b2e-fb86-494f-a0f7-1e67e256163f.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-11-19T11:00:00Z,"itensVencedores_2f4179e8-e182-48b0-a010-35fcc462479b.csv",INTERNET," "," "," ","participantes_2bf38647-bd75-4388-848a-5f3e6860d8f5.csv",SIM," ",2025-12-03T13:30:00Z,"Lei 14133/2021, Art. 28, I",353829,179046
"PREFEITURA MUNICIPAL DE CRICIUMA",152,2025,152,2025,"Aquisição de receptores GNSS RTK, com os respectivos acessórios, destinados à realização de levantamentos geodésicos, elaboração de projetos de engenharia e atividades de fiscalização de obras públicas no município de Criciúma/SC.","Pregão eletrônico",2025-10-24,"Obras e Serviços de Engenharia","MENOR PRECO POR ITEM",2026-01-26,HOMOLOGADO," "," "," "," ",2025-11-11T09:00:00Z," ",2025-08-25,2025-11-11," "," ","documentosRelacionados_7467a681-5d26-4d75-8d4e-2e9a998c250a.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-27T15:00:00Z,"itensVencedores_7ddd8905-2a41-4b5f-891c-48312e3f3081.csv",INTERNET," "," "," ","participantes_e4a31fb0-3108-4d23-9f86-996f50e31f5f.csv",NÃO," ",2025-11-11T08:30:00Z,"Lei 14133/2021, Art. 28, I",171980,28900
"PREFEITURA MUNICIPAL DE CRICIUMA",166,2025,166,2025,"Registro de preços para aquisição de uniformes escolares, para atender as necessidades da Rede Municipal de Ensino de Criciúma/SC.","Pregão eletrônico",2025-11-10,"aquisição de Bens para Compra, inclusive por Encom","MENOR PREÇO GLOBAL POR LOTE",2026-01-27,HOMOLOGADO," ","atasRegistroPrecos_f3cbcf97-b234-4a56-90d6-831dd07f213d.csv"," "," ",2025-11-24T09:00:00Z," ",2025-11-03,2025-11-24," ","despesas_2f3ce35b-3697-4004-81a2-780e79667f06.csv","documentosRelacionados_62b68f57-94e8-4283-b040-7e5dc41bba01.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-11-10T15:00:00Z,"itensVencedores_636a8ff1-dfb1-47b2-a7ad-9941ce354a37.csv",INTERNET," "," "," ","participantes_e04dcce6-d1a1-42d3-80f6-cfd0bdd7288f.csv",SIM," ",2025-11-24T08:30:00Z,"Lei 14133/2021, Art. 28, I",4995052.09,4557805.92
"FUNDAÇÃO CULTURAL DE CRICIÚMA",29,2025,29,2025,"A contratação de apresentação de show aéreo, acrobacias e voo em formação; para as comemorações do centenário de emancipação do município de Criciúma- SC.","Inexigibilidade de licitação",2025-11-07,"Contratação de serviços","MENOR PRECO",2025-11-06,HOMOLOGADO," "," "," "," ",2025-11-06T08:00:00Z," ",2025-11-06,2025-11-06," "," ","documentosRelacionados_b22fcf6c-8dd1-4983-8377-6bbe54ba8fd7.csv",fcc@criciuma.sc.gov.br," ","Rua Coronel Pedro Benedet","Rua Coronel Pedro Benedet",SC,Licitação,2025-11-06T08:00:00Z,"itensVencedores_f6b77f96-e145-4bea-8d93-facb36b636d6.csv",INTERNET," "," "," ","participantes_1ad6d022-ba0f-4b45-8fcb-78a4200b22f0.csv",NÃO," ",2025-11-06T08:00:00Z,"Lei 14133/2021, Art. 74, II",79000,79000
"PREFEITURA MUNICIPAL DE CRICIUMA",156,2025,156,2025,"Inexigibilidade de Licitação, por meio de Credenciamento, visando à contratação da empresa Clássica Cultural Comércio de Livros LTDA, inscrita no CNPJ nº 04.588.297/0001-09, para a comercialização de livros durante a XVIII Feira do Livro de Criciúma 2025, a ser realizada de 1º a 12 de novembro de 2025, anexa à Praça Nereu Ramos, no Centro de Criciúma/SC.
A presente demanda está vinculada ao Edital de Chamada Pública para Credenciamento nº 137/PMC/2025, referente ao Processo Administrativo nº 707","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-10-31,HOMOLOGADO," "," "," ","contratos_18c09b55-0e8a-40a4-8997-dfdc64cde829.csv",2025-10-31T08:00:00Z," ",2025-10-31,2025-10-31," "," ","documentosRelacionados_39822b18-b10d-4197-8139-d577c4f471db.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-31T08:00:00Z,"itensVencedores_ccf15dac-377f-44e8-b692-32803feac544.csv",INTERNET," "," "," ","participantes_ff2a410b-85f2-41e7-abce-c102a7b09a0f.csv",NÃO," ",2025-10-31T08:00:00Z,"Lei 14133/2021, Art. 74, II",42000,42000
"PREFEITURA MUNICIPAL DE CRICIUMA",155,2025,155,2025,"Inexigibilidade de Licitação, por meio de Credenciamento, visando à contratação da empresa Boralê Livraria e Papelaria LTDA, inscrita no CNPJ nº 36.668.678/0001-94, para a comercialização de livros durante a XVIII Feira do Livro de Criciúma 2025, a ser realizada de 1º a 12 de novembro de 2025, anexa à Praça Nereu Ramos, no Centro de Criciúma/SC.
A presente demanda está vinculada ao Edital de Chamada Pública para Credenciamento nº 137/PMC/2025, referente ao Processo Administrativo nº 707182.","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-10-31,HOMOLOGADO," "," "," ","contratos_08cca9b2-d912-417a-bbd7-1b9d58d15fd3.csv",2025-10-31T08:00:00Z," ",2025-10-31,2025-10-31," "," ","documentosRelacionados_ee4fec73-0f30-4ab1-8838-dc5b180926e4.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-31T08:00:00Z,"itensVencedores_122c5f75-76bf-4279-8bc2-07f144c4a3a1.csv",INTERNET," "," "," ","participantes_8c3f69c1-6050-4d0e-b659-d31ece911bfe.csv",NÃO," ",2025-10-31T08:00:00Z,"Lei 14133/2021, Art. 74, II",42000,42000
"PREFEITURA MUNICIPAL DE CRICIUMA",157,2025,157,2025,"Inexigibilidade de Licitação, por meio de Credenciamento, visando à contratação da empresa IL Distribuidora de Livros e outras Publicações LTDA – CNPJ nº 13.758.176/0001-59, para a comercialização de livros durante a XVIII Feira do Livro de Criciúma 2025, a ser realizada de 1º a 12 de novembro de 2025, anexa à Praça Nereu Ramos, no Centro de Criciúma/SC.
A presente demanda está vinculada ao Edital de Chamada Pública para Credenciamento nº 137/PMC/2025, referente ao Processo Administrativo nº 707","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-10-31,HOMOLOGADO," "," "," ","contratos_5c71feb6-8f6f-4462-b3ad-fcb77c56cf43.csv",2025-10-31T08:00:00Z," ",2025-10-31,2025-10-31," "," ","documentosRelacionados_5e393499-09e7-49c1-9323-c42f69fd299c.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-31T08:00:00Z,"itensVencedores_01a98e82-3522-4a63-aece-2cb827bd533f.csv",INTERNET," "," "," ","participantes_7026b55e-1c5b-42cf-bbcd-da82fb5d4abb.csv",NÃO," ",2025-10-31T08:00:00Z,"Lei 14133/2021, Art. 74, II",42000,42000
"PREFEITURA MUNICIPAL DE CRICIUMA",159,2025,159,2025,"Licitação, por meio de Credenciamento, visando à contratação da empresa Livraria Fátima  LTDA – CNPJ nº 79.015.384/0001-76, para a comercialização de livros durante a XVIII Feira do Livro de Criciúma 2025, a ser realizada de 1º a 12 de novembro de 2025, anexa à Praça Nereu Ramos, no Centro de Criciúma/SC.
A presente demanda está vinculada ao Edital de Chamada Pública para Credenciamento nº 137/PMC/2025, referente ao Processo Administrativo nº 707182.","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-10-31,HOMOLOGADO," "," "," ","contratos_17e497b2-2047-45ed-aa55-401b6f67cf14.csv"," "," ",2025-10-31,," "," ","documentosRelacionados_2b64fc2a-9a95-4a10-be15-11ab43039b69.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação," ","itensVencedores_830e212f-6d55-46b1-b6de-37f12f1f212b.csv",INTERNET," "," "," ","participantes_56b2a945-22f6-4428-bad8-62e20fbee0c1.csv",NÃO," "," ","Lei 14133/2021, Art. 74, II",42000,42000
"PREFEITURA MUNICIPAL DE CRICIUMA",162,2025,162,2025,"Inexigibilidade de Licitação, por meio de Credenciamento, visando à contratação da empresa TEREZINHA APARECIDA DE LORENZI– CNPJ nº 07.012.278./0001-28, para a co-mercialização de livros durante a XVIII Feira do Livro de Criciúma 2025, a ser realizada de 1º a 12 de novembro de 2025, anexa à Praça Nereu Ramos, no Centro de Criciúma/SC.
A presente demanda está vinculada ao Edital de Chamada Pública para Credenciamento nº 137/PMC/2025, referente ao Processo Administrativo nº 707182.","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-10-31,HOMOLOGADO," "," "," ","contratos_bc63b359-63a5-45fc-b860-2880ccb23211.csv",2025-10-31T08:00:00Z," ",2025-10-31,2025-10-31," "," ","documentosRelacionados_c6a11f7f-44a7-424b-8ecc-f774aad3f8dd.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-31T08:00:00Z,"itensVencedores_117ba2dd-3eaa-4700-8758-ac4fd47510ef.csv",INTERNET," "," "," ","participantes_697e642e-a1f3-4082-ab74-7f7af0d92ac0.csv",NÃO," ",2025-10-31T08:00:00Z,"Lei 14133/2021, Art. 74, II",42000,42000
"PREFEITURA MUNICIPAL DE CRICIUMA",161,2025,161,2025,"Inexigibilidade de Licitação, por meio de Credenciamento, visando à contratação da empresa S&N Livraria e Papelaria  LTDA – CNPJ nº 14.532.787/0001-47, para a comercialização de livros durante a XVIII Feira do Livro de Criciúma 2025, a ser realizada de 1º a 12 de novembro de 2025, anexa à Praça Nereu Ramos, no Centro de Criciúma/SC.
A presente demanda está vinculada ao Edital de Chamada Pública para Credenciamento nº 137/PMC/2025, referente ao Processo Administrativo nº 707182.","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-10-31,HOMOLOGADO," "," "," ","contratos_41b8204f-ea75-4992-95d1-ddfe1275fc86.csv",2025-10-31T08:00:00Z," ",2025-10-31,2025-10-31," "," ","documentosRelacionados_80958929-4a99-455e-8475-37187c5eb754.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-31T08:00:00Z,"itensVencedores_d3884478-3591-4b73-a3fb-ab646bbe5ff4.csv",INTERNET," "," "," ","participantes_ce0bf21a-352b-4af9-abf4-1f2042da2269.csv",NÃO," ",2025-10-31T08:00:00Z,"Lei 14133/2021, Art. 74, II",42000,42000
"PREFEITURA MUNICIPAL DE CRICIUMA",164,2025,164,2025,"Inexigibilidade de Licitação, por meio de Credenciamento, visando à contratação da empresa JAMES ANTONIO MISSE EDITORA E DISTIBUIDORA LTDA EPP – CNPJ nº 59.916.759/0001-61, para a comercialização de livros durante a XVIII Feira do Livro de Criciúma 2025, a ser realizada de 1º a 12 de novembro de 2025, anexa à Praça Nereu Ramos, no Centro de Criciúma/SC.
A presente demanda está vinculada ao Edital de Chamada Pública para Credenciamento nº 137/PMC/2025, referente ao Processo Administrativo nº 7071","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-10-31,HOMOLOGADO," "," "," ","contratos_47bf3498-a7c2-4468-97ac-38c58323a971.csv",2025-10-31T08:00:00Z," ",2025-10-31,2025-10-31," "," ","documentosRelacionados_9cc1a08f-9b2b-4c44-8734-e88f526a089e.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-31T08:00:00Z,"itensVencedores_3cf5dfba-1414-481d-b7a3-35db385f4291.csv",INTERNET," "," "," ","participantes_40705b82-aa71-4318-9d13-ac40b6f236b6.csv",NÃO," ",2025-10-31T08:00:00Z,"Lei 14133/2021, Art. 74, II",42000,42000
"PREFEITURA MUNICIPAL DE CRICIUMA",160,2025,160,2025,"Inexigibilidade de Licitação, por meio de Credenciamento, visando à contratação da empresa Prime Editorial  LTDA – CNPJ nº 07.742.550/0001-25, para a comercialização de livros durante a XVIII Feira do Livro de Criciúma 2025, a ser realizada de 1º a 12 de novembro de 2025, anexa à Praça Nereu Ramos, no Centro de Criciúma/SC.
A presente demanda está vinculada ao Edital de Chamada Pública para Credenciamento nº 137/PMC/2025, referente ao Processo Administrativo nº 707182.","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-10-31,HOMOLOGADO," "," "," ","contratos_2f16692d-f307-4b69-8b07-32b5dc6838d9.csv",2025-10-31T08:00:00Z," ",2025-10-31,2025-10-31," "," ","documentosRelacionados_c7c0d260-95f0-4632-a32f-5eddb8c3d4e6.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-31T08:00:00Z,"itensVencedores_af5031b9-3807-45c1-942d-2459defd2370.csv",INTERNET," "," "," ","participantes_82af2494-042a-4154-904d-e8944b097318.csv",NÃO," ",2025-10-31T08:00:00Z,"Lei 14133/2021, Art. 74, II",42000,42000
"PREFEITURA MUNICIPAL DE CRICIUMA",163,2025,163,2025,"Inexigibilidade de Licitação, por meio de Credenciamento, visando à contratação da empresa LIVRARIA LA FONTAINE LTDA – CNPJ nº 11.574.034/0001-06, para a comercialização de livros durante a XVIII Feira do Livro de Criciúma 2025, a ser realizada de 1º a 12 de novembro de 2025, anexa à Praça Nereu Ramos, no Centro de Criciúma/SC.
A presente demanda está vinculada ao Edital de Chamada Pública para Credenciamento nº 137/PMC/2025, referente ao Processo Administrativo nº 707182.","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-10-31,HOMOLOGADO," "," "," ","contratos_9c4c0167-a021-4192-9ccb-e5ba643ce979.csv",2025-10-31T08:00:00Z," ",2025-10-31,2025-10-31," "," ","documentosRelacionados_1fb78d9f-f27e-4a6e-ad68-e0eefbac9c19.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-31T08:00:00Z,"itensVencedores_c227f882-4542-4695-8746-df16173ddd4c.csv",INTERNET," "," "," ","participantes_8409b91c-8550-4cb0-82b4-4fdda55e6391.csv",NÃO," ",2025-10-31T08:00:00Z,"Lei 14133/2021, Art. 74, II",42000,42000
"PREFEITURA MUNICIPAL DE CRICIUMA",158,2025,158,2025,"Inexigibilidade de Licitação, por meio de Credenciamento, visando à contratação da empresa Innovva Soluções Literárias Distribuidora e Editora  LTDA, inscrita no CNPJ nº 52.202.919/0001-61, para a comercialização de livros durante a XVIII Feira do Livro de Criciúma 2025, a ser realizada de 1º a 12 de novembro de 2025, anexa à Praça Nereu Ramos, no Centro de Criciúma/SC.
A presente demanda está vinculada ao Edital de Chamada Pública para Credenciamento nº 137/PMC/2025, referente ao Processo Admin","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-10-31,HOMOLOGADO," "," "," ","contratos_49604e5c-6b54-4f8e-a440-733cfb098c58.csv",2025-10-31T08:00:00Z," ",2025-10-31,2025-10-31," "," ","documentosRelacionados_65362120-a9ba-4532-bb7b-d373412e6e7b.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-31T08:00:00Z,"itensVencedores_ef9aef77-bdec-44d1-b364-a1aa2f3033b5.csv",INTERNET," "," "," ","participantes_637b5045-2f2a-4788-8c3d-dd0496a4a301.csv",NÃO," ",2025-10-31T08:00:00Z,"Lei 14133/2021, Art. 74, II",42000,42000
"FUNDAÇÃO CULTURAL DE CRICIÚMA",28,2025,28,2025,"Contratação da atração artística Banda Matusa, para apresentação musical em comemoração ao centenário de emancipação política do Município de Criciúma – SC.","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-10-31,HOMOLOGADO," "," "," "," ",2025-10-31T08:00:00Z," ",2025-10-31,2025-10-31," "," ","documentosRelacionados_dcca6458-31fc-49b1-abb6-60f9feafea8e.csv",fcc@criciuma.sc.gov.br," ","Rua Coronel Pedro Benedet","Rua Coronel Pedro Benedet",SC,Licitação,2025-10-31T08:00:00Z,"itensVencedores_44562e76-f1a9-45db-b8e5-a49701d5a88e.csv",INTERNET," "," "," ","participantes_caf188ef-dfe2-44db-b6e6-c2e5955d4e8e.csv",NÃO," ",2025-10-31T08:00:00Z,"Lei 14133/2021, Art. 74, II",8000,8000
"FUNDAÇÃO CULTURAL DE CRICIÚMA",27,2025,27,2025,"Contratação da atração artística Neguinho, para apresentação musical em comemoração ao centenário de emancipação política do Município de Criciúma – SC.","Inexigibilidade de licitação",2025-11-03,"Contratação de serviços","MENOR PRECO",2025-11-03,HOMOLOGADO," "," "," "," ",2025-10-31T08:00:00Z," ",2025-10-31,2025-10-31," "," ","documentosRelacionados_6c4a4364-79c3-4eec-885a-7caa41f5ed04.csv",fcc@criciuma.sc.gov.br," ","Rua Coronel Pedro Benedet","Rua Coronel Pedro Benedet",SC,Licitação,2025-10-31T08:00:00Z,"itensVencedores_19bfd09b-2646-4323-a9b8-97d0213ca844.csv",INTERNET," "," "," ","participantes_1ad4ed53-8b73-42d9-b072-6efff8553a44.csv",NÃO," ",2025-10-31T08:00:00Z,"Lei 14133/2021, Art. 74, II",8000,8000
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",31,2025,31,2025,"Registro de preços para contratação de empresa especializada no fornecimento de gases medicinais, especificamente Oxigênio Gasoso Medicinal e Óxido Nitroso, destinados ao atendimento das necessidades da Rede Municipal de Saúde do Município de Criciúma/SC, acondicionados em cilindros, os quais deverão ser fornecidos pela contratada em regime de comodato.","Pregão eletrônico",2025-10-15,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO GLOBAL",2025-10-31,HOMOLOGADO," ","atasRegistroPrecos_e2367365-6110-4fe3-81a2-131239e0acfb.csv"," "," ",2025-10-29T14:00:00Z," ",2025-07-08,2025-10-29," ","despesas_a0d106ca-f7da-40cd-ad6b-080b86b82482.csv","documentosRelacionados_ed0cc41c-00d3-4461-b252-1694891feccc.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-15T18:00:00Z,"itensVencedores_001df9f1-745c-4164-a33a-6f17f838aafb.csv",INTERNET," "," "," ","participantes_144ed41d-a6f7-4c24-98b4-1a23368689e0.csv",SIM," ",2025-10-29T13:30:00Z,"Lei 14133/2021, Art. 28, I",2060628,2060628
